               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.010223,           0.0044853,                   0,             0.91108,             0.74475,             0.82222,             0.54119,            0.035899,            0.041127,                   0,             0.00493,             0.00493,             0.00493
                 171,            0.010453,           0.0045368,                   0,             0.88575,             0.75565,             0.81585,             0.53019,            0.036195,            0.041439,                   0,              0.0049,              0.0049,              0.0049
                 172,            0.010426,           0.0046173,                   0,             0.87433,             0.74835,             0.80625,             0.52435,            0.036513,            0.042028,                   0,             0.00487,             0.00487,             0.00487
                 173,            0.010047,           0.0044627,                   0,             0.88929,             0.75637,               0.826,              0.5423,             0.03623,             0.04152,                   0,             0.00484,             0.00484,             0.00484
                 174,            0.010506,           0.0046859,                   0,              0.8994,             0.75606,             0.81754,              0.5325,            0.035598,            0.041299,                   0,             0.00481,             0.00481,             0.00481
                 175,            0.010207,           0.0045507,                   0,             0.91417,             0.73317,             0.81619,             0.53011,            0.036514,            0.042075,                   0,             0.00478,             0.00478,             0.00478
                 176,            0.010207,           0.0045337,                   0,              0.9082,             0.76597,             0.83355,             0.54834,            0.035486,            0.040911,                   0,             0.00475,             0.00475,             0.00475
                 177,            0.010264,           0.0045751,                   0,             0.88138,             0.77148,               0.815,             0.52975,            0.036041,            0.041446,                   0,             0.00472,             0.00472,             0.00472
                 178,            0.010104,           0.0043514,                   0,             0.90375,             0.76008,             0.82403,             0.53891,            0.035647,            0.041083,                   0,             0.00469,             0.00469,             0.00469
                 179,            0.010102,           0.0043414,                   0,             0.91282,             0.75526,             0.82402,             0.54149,            0.035545,            0.041238,                   0,             0.00466,             0.00466,             0.00466
                 180,            0.010141,            0.004415,                   0,             0.89924,             0.75275,             0.82008,             0.53991,            0.035753,            0.041925,                   0,             0.00463,             0.00463,             0.00463
                 181,           0.0099756,           0.0044345,                   0,             0.90743,             0.75572,             0.83128,             0.54553,            0.035772,            0.041306,                   0,              0.0046,              0.0046,              0.0046
                 182,            0.009959,           0.0043609,                   0,              0.8904,             0.76322,             0.81668,             0.53338,            0.035907,            0.041654,                   0,             0.00457,             0.00457,             0.00457
                 183,            0.010048,           0.0044649,                   0,             0.91155,              0.7467,             0.82351,             0.54287,            0.036007,            0.041435,                   0,             0.00454,             0.00454,             0.00454
                 184,            0.009867,           0.0042717,                   0,             0.88019,             0.76101,             0.82056,             0.53667,            0.035871,            0.041874,                   0,             0.00451,             0.00451,             0.00451
                 185,            0.009542,           0.0042014,                   0,             0.89027,             0.76432,             0.82814,             0.54092,            0.036127,            0.041752,                   0,             0.00448,             0.00448,             0.00448
                 186,            0.009818,           0.0043475,                   0,             0.89743,             0.75643,             0.82499,             0.53833,            0.036125,            0.041896,                   0,             0.00445,             0.00445,             0.00445
                 187,            0.009839,           0.0043599,                   0,             0.88279,             0.74238,             0.80193,             0.51787,            0.036808,            0.042349,                   0,             0.00442,             0.00442,             0.00442
                 188,           0.0094586,           0.0042156,                   0,             0.89571,             0.76322,             0.82012,             0.53626,            0.035952,            0.041735,                   0,             0.00439,             0.00439,             0.00439
                 189,           0.0097438,           0.0043142,                   0,             0.89383,             0.75101,             0.80807,             0.52976,            0.036117,            0.042716,                   0,             0.00436,             0.00436,             0.00436
                 190,           0.0091838,           0.0040595,                   0,             0.89508,             0.75771,             0.82127,             0.53885,             0.03605,            0.041969,                   0,             0.00433,             0.00433,             0.00433
                 191,           0.0093512,           0.0041047,                   0,             0.90621,             0.75716,             0.82034,             0.53842,            0.035701,            0.041982,                   0,              0.0043,              0.0043,              0.0043
                 192,           0.0094253,           0.0041609,                   0,             0.89932,             0.75936,             0.82029,             0.53836,            0.035898,            0.041894,                   0,             0.00427,             0.00427,             0.00427
                 193,           0.0093817,           0.0041141,                   0,             0.88366,             0.76124,             0.81893,             0.53237,            0.036043,            0.042275,                   0,             0.00424,             0.00424,             0.00424
                 194,           0.0092113,           0.0040901,                   0,             0.90046,             0.75275,             0.82256,             0.54332,            0.035934,            0.042141,                   0,             0.00421,             0.00421,             0.00421
                 195,           0.0092521,           0.0041228,                   0,             0.89816,             0.74301,             0.82096,             0.53838,              0.0363,            0.042543,                   0,             0.00418,             0.00418,             0.00418
                 196,            0.009223,           0.0040715,                   0,              0.8738,             0.77019,             0.81896,             0.53709,            0.035822,            0.041751,                   0,             0.00415,             0.00415,             0.00415
                 197,           0.0092701,           0.0042105,                   0,             0.89547,              0.7489,             0.81865,             0.53624,            0.036506,            0.042426,                   0,             0.00412,             0.00412,             0.00412
                 198,           0.0093064,           0.0041211,                   0,             0.89731,             0.76023,             0.82511,             0.54171,            0.035735,            0.041946,                   0,             0.00409,             0.00409,             0.00409
                 199,           0.0089196,           0.0040378,                   0,             0.87833,             0.76487,             0.81923,             0.53331,             0.03594,            0.042139,                   0,             0.00406,             0.00406,             0.00406
                 200,           0.0090611,             0.00402,                   0,             0.90858,             0.76621,             0.82933,             0.54469,            0.035663,            0.042085,                   0,             0.00403,             0.00403,             0.00403
                 201,           0.0087491,           0.0038529,                   0,             0.90346,             0.75441,             0.82268,             0.53972,            0.035886,            0.042265,                   0,               0.004,               0.004,               0.004
                 202,           0.0089873,           0.0039869,                   0,             0.89861,             0.76627,             0.82795,              0.5423,              0.0361,            0.042508,                   0,             0.00397,             0.00397,             0.00397
                 203,           0.0087702,           0.0038993,                   0,             0.89351,              0.7522,             0.80883,             0.52673,            0.036166,             0.04296,                   0,             0.00394,             0.00394,             0.00394
                 204,           0.0092078,           0.0040115,                   0,             0.89199,             0.75881,             0.80824,             0.52872,            0.035899,            0.042709,                   0,             0.00391,             0.00391,             0.00391
                 205,           0.0091418,           0.0040974,                   0,             0.89518,             0.74772,              0.8185,             0.53402,            0.036893,            0.042986,                   0,             0.00388,             0.00388,             0.00388
                 206,           0.0088998,           0.0040017,                   0,              0.8891,             0.77423,             0.82912,             0.54361,            0.035739,            0.041958,                   0,             0.00385,             0.00385,             0.00385
                 207,           0.0087076,           0.0039163,                   0,             0.89538,             0.76487,             0.81628,             0.53575,            0.035818,             0.04249,                   0,             0.00382,             0.00382,             0.00382
                 208,           0.0082971,           0.0037768,                   0,             0.90092,             0.76597,             0.82544,             0.54046,            0.035739,            0.042384,                   0,             0.00379,             0.00379,             0.00379
                 209,           0.0087737,           0.0038131,                   0,             0.90097,             0.75881,             0.82499,             0.54322,             0.03593,            0.042504,                   0,             0.00376,             0.00376,             0.00376
                 210,           0.0085396,           0.0038689,                   0,             0.90801,             0.75881,             0.82705,             0.54128,            0.035732,            0.042484,                   0,             0.00373,             0.00373,             0.00373
                 211,           0.0085929,           0.0038966,                   0,             0.89871,             0.75661,             0.82052,             0.54021,            0.035706,            0.042728,                   0,              0.0037,              0.0037,              0.0037
                 212,           0.0083492,           0.0037536,                   0,              0.8924,             0.76101,             0.82298,             0.53814,            0.036147,            0.043001,                   0,             0.00367,             0.00367,             0.00367
                 213,           0.0088551,           0.0039814,                   0,             0.89516,             0.74289,              0.8105,             0.52966,            0.037321,            0.043597,                   0,             0.00364,             0.00364,             0.00364
                 214,           0.0087627,            0.004096,                   0,             0.89254,             0.75606,             0.80048,             0.51551,            0.036791,            0.042992,                   0,             0.00361,             0.00361,             0.00361
                 215,           0.0082843,           0.0037668,                   0,              0.8984,             0.76443,             0.82435,             0.53814,            0.035691,            0.042423,                   0,             0.00358,             0.00358,             0.00358
                 216,           0.0084987,             0.00372,                   0,             0.90908,             0.75991,             0.82749,             0.54515,            0.035529,            0.042213,                   0,             0.00355,             0.00355,             0.00355
                 217,           0.0083764,           0.0037519,                   0,             0.90806,             0.76146,             0.82911,              0.5451,             0.03572,            0.042412,                   0,             0.00352,             0.00352,             0.00352
                 218,           0.0081978,           0.0037314,                   0,             0.89359,             0.76761,             0.82921,             0.54117,            0.035413,            0.042321,                   0,             0.00349,             0.00349,             0.00349
                 219,           0.0079853,           0.0036008,                   0,             0.90955,             0.75864,              0.8303,             0.54213,             0.03549,            0.042476,                   0,             0.00346,             0.00346,             0.00346
                 220,           0.0084624,           0.0038322,                   0,             0.90385,             0.76432,              0.8299,             0.54407,            0.035648,            0.042473,                   0,             0.00343,             0.00343,             0.00343
                 221,           0.0080742,           0.0036742,                   0,             0.90766,             0.76707,             0.83285,             0.54546,            0.035826,            0.042385,                   0,              0.0034,              0.0034,              0.0034
                 222,           0.0082993,           0.0037088,                   0,             0.89672,             0.76495,             0.82512,             0.54261,            0.035725,            0.042417,                   0,             0.00337,             0.00337,             0.00337
                 223,           0.0080343,           0.0036467,                   0,             0.91348,                0.75,             0.82681,             0.54339,            0.035809,            0.042832,                   0,             0.00334,             0.00334,             0.00334
                 224,           0.0079648,           0.0036079,                   0,             0.91206,             0.75991,             0.82972,             0.54277,            0.035678,            0.042692,                   0,             0.00331,             0.00331,             0.00331
                 225,            0.007899,           0.0036408,                   0,             0.89445,             0.76377,             0.82681,             0.54506,            0.036041,            0.043012,                   0,             0.00328,             0.00328,             0.00328
                 226,           0.0079386,           0.0036382,                   0,             0.89089,             0.75496,             0.81249,              0.5313,            0.036136,             0.04339,                   0,             0.00325,             0.00325,             0.00325
                 227,           0.0079404,           0.0035682,                   0,             0.90638,             0.76236,              0.8279,             0.54439,            0.036067,            0.043168,                   0,             0.00322,             0.00322,             0.00322
                 228,           0.0077711,           0.0035384,                   0,             0.89971,             0.76597,             0.82921,             0.54355,            0.035847,            0.042994,                   0,             0.00319,             0.00319,             0.00319
                 229,            0.007713,           0.0034682,                   0,              0.9007,             0.76418,             0.82686,             0.54444,            0.035652,            0.043221,                   0,             0.00316,             0.00316,             0.00316
                 230,           0.0078052,            0.003475,                   0,             0.90057,             0.76101,             0.82501,             0.54192,             0.03562,            0.043212,                   0,             0.00313,             0.00313,             0.00313
                 231,           0.0076875,           0.0034449,                   0,             0.91649,             0.76146,             0.83003,             0.54455,            0.035616,            0.043042,                   0,              0.0031,              0.0031,              0.0031
                 232,           0.0075915,           0.0033612,                   0,             0.89553,             0.76046,             0.81708,             0.53579,            0.035965,            0.043435,                   0,             0.00307,             0.00307,             0.00307
                 233,           0.0074198,           0.0034209,                   0,              0.9067,             0.76101,             0.82747,             0.54584,            0.035758,            0.043621,                   0,             0.00304,             0.00304,             0.00304
                 234,           0.0073712,           0.0033392,                   0,             0.90314,             0.75992,              0.8297,              0.5444,            0.035758,            0.043665,                   0,             0.00301,             0.00301,             0.00301
                 235,           0.0076661,            0.003411,                   0,             0.90806,             0.75597,             0.82773,             0.54546,            0.035687,            0.043559,                   0,             0.00298,             0.00298,             0.00298
                 236,           0.0074382,           0.0033424,                   0,             0.90466,             0.76156,             0.82745,             0.54294,            0.035798,            0.043483,                   0,             0.00295,             0.00295,             0.00295
                 237,           0.0073951,           0.0033094,                   0,             0.89918,             0.76597,             0.82833,             0.54341,            0.036088,            0.043572,                   0,             0.00292,             0.00292,             0.00292
                 238,           0.0075167,           0.0033644,                   0,             0.89648,             0.76652,             0.82819,             0.54369,            0.035567,            0.043429,                   0,             0.00289,             0.00289,             0.00289
                 239,           0.0071871,           0.0032429,                   0,             0.90135,             0.75973,             0.82705,             0.54239,            0.035629,            0.043696,                   0,             0.00286,             0.00286,             0.00286
                 240,           0.0074207,           0.0033315,                   0,             0.89779,             0.76424,             0.82771,             0.54281,            0.035682,             0.04373,                   0,             0.00283,             0.00283,             0.00283
                 241,           0.0075261,           0.0035064,                   0,             0.89682,             0.75441,             0.82089,             0.53657,            0.036851,            0.044185,                   0,              0.0028,              0.0028,              0.0028
                 242,           0.0071527,           0.0031952,                   0,             0.90111,             0.75771,             0.82489,             0.54411,            0.035677,            0.043708,                   0,             0.00277,             0.00277,             0.00277
                 243,           0.0068553,           0.0031965,                   0,             0.89136,             0.76707,             0.81932,             0.53659,            0.035776,            0.044003,                   0,             0.00274,             0.00274,             0.00274
                 244,           0.0070179,           0.0031319,                   0,             0.89227,             0.76322,             0.81736,             0.53685,            0.035836,            0.044082,                   0,             0.00271,             0.00271,             0.00271
                 245,           0.0070923,           0.0032229,                   0,             0.90572,             0.76179,             0.82676,             0.54323,            0.035833,             0.04403,                   0,             0.00268,             0.00268,             0.00268
                 246,           0.0069671,            0.003193,                   0,             0.89778,             0.76377,             0.82592,             0.54502,            0.035698,            0.043852,                   0,             0.00265,             0.00265,             0.00265
                 247,           0.0067729,             0.00312,                   0,             0.91068,             0.76046,             0.82882,             0.54522,            0.035797,            0.043993,                   0,             0.00262,             0.00262,             0.00262
                 248,           0.0068613,           0.0032135,                   0,             0.91234,              0.7522,             0.82981,             0.54495,            0.035866,            0.044185,                   0,             0.00259,             0.00259,             0.00259
                 249,            0.007045,           0.0032102,                   0,             0.90079,             0.76101,             0.82645,             0.54303,            0.035641,            0.044125,                   0,             0.00256,             0.00256,             0.00256
                 250,           0.0070286,           0.0032076,                   0,             0.89628,             0.76101,             0.82763,             0.54412,            0.035979,            0.044167,                   0,             0.00253,             0.00253,             0.00253
                 251,           0.0067199,           0.0030893,                   0,             0.90345,             0.75746,             0.82734,             0.54528,            0.035604,            0.043978,                   0,              0.0025,              0.0025,              0.0025
                 252,           0.0065853,           0.0031694,                   0,             0.90455,             0.76188,             0.82881,             0.54697,            0.035816,            0.044204,                   0,             0.00247,             0.00247,             0.00247
                 253,            0.006668,           0.0030253,                   0,             0.90017,             0.76101,             0.82946,             0.54594,            0.035645,            0.044254,                   0,             0.00244,             0.00244,             0.00244
                 254,           0.0065891,           0.0030467,                   0,             0.90249,             0.76267,             0.82999,             0.54732,            0.035686,            0.044123,                   0,             0.00241,             0.00241,             0.00241
                 255,           0.0064442,           0.0029627,                   0,             0.90781,             0.76459,             0.83099,             0.54664,            0.035869,            0.044343,                   0,             0.00238,             0.00238,             0.00238
                 256,           0.0065667,           0.0030651,                   0,             0.91224,             0.76267,             0.83209,             0.54693,             0.03575,            0.044357,                   0,             0.00235,             0.00235,             0.00235
                 257,           0.0064779,           0.0029471,                   0,             0.90388,             0.76122,             0.82577,             0.54355,            0.035562,            0.044526,                   0,             0.00232,             0.00232,             0.00232
                 258,           0.0064133,           0.0029555,                   0,             0.90438,             0.76267,             0.82741,             0.54235,            0.035564,            0.044568,                   0,             0.00229,             0.00229,             0.00229
                 259,           0.0063692,           0.0029525,                   0,             0.90673,             0.76101,             0.82878,             0.54409,            0.035646,            0.044603,                   0,             0.00226,             0.00226,             0.00226
                 260,           0.0063877,           0.0030763,                   0,             0.91038,             0.76322,             0.83039,             0.54847,            0.035614,            0.044495,                   0,             0.00223,             0.00223,             0.00223
                 261,           0.0062712,           0.0029027,                   0,             0.91229,             0.76377,             0.83385,             0.55038,            0.035756,            0.044482,                   0,              0.0022,              0.0022,              0.0022
                 262,           0.0062618,           0.0029268,                   0,             0.91187,             0.76267,             0.83235,             0.54663,            0.035589,             0.04444,                   0,             0.00217,             0.00217,             0.00217
                 263,           0.0062182,           0.0028167,                   0,             0.90719,             0.76707,             0.83118,             0.54441,            0.035788,             0.04474,                   0,             0.00214,             0.00214,             0.00214
                 264,           0.0061093,           0.0027891,                   0,              0.9051,             0.76211,             0.82775,             0.54328,            0.035667,            0.044859,                   0,             0.00211,             0.00211,             0.00211
                 265,           0.0060539,           0.0028595,                   0,             0.90843,             0.76267,             0.83181,             0.54698,            0.035864,            0.044922,                   0,             0.00208,             0.00208,             0.00208
                 266,           0.0060662,           0.0028011,                   0,             0.89968,             0.76597,              0.8268,             0.54386,             0.03555,            0.044794,                   0,             0.00205,             0.00205,             0.00205
                 267,           0.0060213,           0.0027987,                   0,             0.90744,             0.76121,             0.82931,             0.54754,            0.035567,              0.0448,                   0,             0.00202,             0.00202,             0.00202
                 268,           0.0060448,           0.0029625,                   0,             0.90772,              0.7637,             0.82791,             0.54735,             0.03555,             0.04481,                   0,             0.00199,             0.00199,             0.00199
                 269,           0.0059359,           0.0026902,                   0,             0.90518,             0.76322,             0.82809,             0.54682,            0.035643,            0.044843,                   0,             0.00196,             0.00196,             0.00196
                 270,           0.0058027,           0.0026946,                   0,             0.91148,             0.75975,             0.83062,             0.54828,            0.035646,              0.0451,                   0,             0.00193,             0.00193,             0.00193
                 271,            0.005864,           0.0026751,                   0,             0.90819,             0.76265,             0.82769,             0.54577,            0.035549,            0.045104,                   0,              0.0019,              0.0019,              0.0019
                 272,           0.0058447,           0.0026876,                   0,             0.90425,             0.76597,             0.83002,             0.54813,            0.035581,            0.045071,                   0,             0.00187,             0.00187,             0.00187
                 273,           0.0059806,           0.0027671,                   0,             0.90527,             0.76322,             0.82799,             0.54736,            0.035595,            0.045225,                   0,             0.00184,             0.00184,             0.00184
                 274,           0.0058854,            0.002711,                   0,             0.90469,             0.76542,             0.83035,             0.54748,            0.035591,            0.045165,                   0,             0.00181,             0.00181,             0.00181
                 275,           0.0057499,           0.0026424,                   0,              0.9064,             0.76253,               0.831,             0.54636,            0.035655,            0.045214,                   0,             0.00178,             0.00178,             0.00178
                 276,           0.0056158,           0.0026199,                   0,             0.90245,             0.76597,             0.83026,             0.54755,              0.0358,            0.045315,                   0,             0.00175,             0.00175,             0.00175
                 277,           0.0056864,           0.0025894,                   0,             0.90353,             0.76487,             0.83064,             0.54716,            0.035635,            0.045299,                   0,             0.00172,             0.00172,             0.00172
                 278,           0.0054426,           0.0025331,                   0,             0.90808,             0.76432,             0.83055,             0.54645,            0.035622,            0.045329,                   0,             0.00169,             0.00169,             0.00169
                 279,           0.0055456,           0.0025159,                   0,             0.90569,             0.75991,              0.8313,             0.55008,            0.035752,            0.045496,                   0,             0.00166,             0.00166,             0.00166
                 280,           0.0054826,           0.0026243,                   0,              0.9081,             0.76267,              0.8317,             0.55104,            0.035764,            0.045581,                   0,             0.00163,             0.00163,             0.00163
                 281,           0.0055133,           0.0025908,                   0,             0.90621,             0.76083,             0.82819,             0.54617,            0.035681,            0.045628,                   0,              0.0016,              0.0016,              0.0016
                 282,           0.0055267,           0.0025973,                   0,             0.90634,             0.76198,             0.83029,             0.54783,            0.035707,            0.045594,                   0,             0.00157,             0.00157,             0.00157
                 283,           0.0053806,           0.0024687,                   0,             0.91087,             0.76322,             0.83181,             0.55012,            0.035791,            0.045679,                   0,             0.00154,             0.00154,             0.00154
                 284,           0.0053435,            0.002536,                   0,             0.90599,             0.76377,             0.82887,             0.54651,            0.035675,            0.045722,                   0,             0.00151,             0.00151,             0.00151
                 285,            0.005237,           0.0024186,                   0,             0.90819,              0.7626,              0.8284,             0.54761,            0.035705,            0.045818,                   0,             0.00148,             0.00148,             0.00148
                 286,           0.0053715,           0.0025424,                   0,             0.90872,             0.76202,              0.8292,             0.54744,            0.035824,            0.045952,                   0,             0.00145,             0.00145,             0.00145
                 287,           0.0051747,           0.0024501,                   0,             0.90659,             0.76426,             0.83028,              0.5485,            0.035773,            0.045907,                   0,             0.00142,             0.00142,             0.00142
                 288,           0.0051533,           0.0024357,                   0,             0.90835,             0.75863,             0.82734,             0.54581,            0.035668,            0.045971,                   0,             0.00139,             0.00139,             0.00139
                 289,           0.0051608,           0.0024248,                   0,             0.90767,             0.76332,             0.83172,             0.54967,            0.035685,            0.045968,                   0,             0.00136,             0.00136,             0.00136
                 290,            0.005168,            0.002491,                   0,                0.91,             0.76267,             0.83154,             0.54834,            0.035669,            0.045998,                   0,             0.00133,             0.00133,             0.00133
                 291,           0.0051737,           0.0024473,                   0,             0.90725,             0.76322,             0.83063,             0.54938,            0.035757,            0.046168,                   0,              0.0013,              0.0013,              0.0013
                 292,           0.0049816,           0.0023112,                   0,              0.9058,             0.76245,             0.82772,             0.54608,             0.03568,            0.046326,                   0,             0.00127,             0.00127,             0.00127
                 293,           0.0050298,            0.002352,                   0,             0.90771,             0.76369,             0.83154,             0.54954,            0.035649,            0.046183,                   0,             0.00124,             0.00124,             0.00124
                 294,           0.0050441,           0.0023932,                   0,              0.9068,             0.76652,             0.83179,             0.54976,            0.035735,            0.046239,                   0,             0.00121,             0.00121,             0.00121
                 295,           0.0050019,           0.0023093,                   0,             0.90669,             0.76542,             0.83085,             0.54875,             0.03569,            0.046306,                   0,             0.00118,             0.00118,             0.00118
                 296,           0.0050258,            0.002407,                   0,             0.90778,             0.76542,             0.83086,             0.54998,            0.035749,            0.046374,                   0,             0.00115,             0.00115,             0.00115
                 297,           0.0050898,           0.0024288,                   0,              0.9064,             0.76254,             0.82807,             0.54695,            0.035698,            0.046398,                   0,             0.00112,             0.00112,             0.00112
                 298,           0.0048901,            0.002295,                   0,             0.90506,             0.76118,             0.82812,             0.54735,            0.035728,            0.046433,                   0,             0.00109,             0.00109,             0.00109
                 299,           0.0049992,           0.0023577,                   0,             0.90724,             0.76101,             0.82785,             0.54871,            0.035751,              0.0465,                   0,             0.00106,             0.00106,             0.00106
