               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.017308,            0.014295,           0.0022352,             0.78508,             0.62506,             0.68856,             0.45996,            0.044323,            0.090635,            0.010273,             0.00517,             0.00517,             0.00517
                 163,            0.016984,            0.013889,           0.0022192,             0.88221,             0.68444,             0.76967,             0.55192,            0.040866,             0.08359,           0.0082467,             0.00514,             0.00514,             0.00514
                 164,            0.016845,            0.013938,           0.0022051,             0.88906,             0.72973,             0.80018,             0.58518,            0.038776,            0.079717,           0.0074006,             0.00511,             0.00511,             0.00511
                 165,            0.016965,             0.01427,           0.0021868,             0.86345,             0.71176,             0.78149,              0.5668,            0.040234,            0.083644,           0.0080461,             0.00508,             0.00508,             0.00508
                 166,            0.016377,            0.013546,           0.0021421,             0.88276,              0.7434,              0.8124,             0.58675,            0.038871,            0.079582,           0.0073135,             0.00505,             0.00505,             0.00505
                 167,            0.016721,            0.013868,           0.0021267,             0.86887,             0.70457,             0.77005,             0.54485,            0.041605,             0.08523,           0.0084038,             0.00502,             0.00502,             0.00502
                 168,            0.016951,            0.013878,           0.0021538,             0.82746,             0.72538,             0.77901,             0.56471,            0.040252,             0.08493,           0.0081785,             0.00499,             0.00499,             0.00499
                 169,            0.016617,            0.013863,           0.0021043,             0.84683,             0.72447,             0.78248,              0.5582,            0.040298,            0.085306,           0.0081545,             0.00496,             0.00496,             0.00496
                 170,            0.016316,            0.013493,           0.0020939,             0.89562,             0.74298,             0.81134,              0.5927,            0.038771,            0.080221,           0.0072644,             0.00493,             0.00493,             0.00493
                 171,            0.016332,            0.013446,           0.0020685,             0.90765,             0.69398,             0.78463,             0.56535,            0.039823,            0.080124,           0.0079542,              0.0049,              0.0049,              0.0049
                 172,            0.016349,             0.01371,           0.0020911,             0.89135,             0.73023,             0.81673,             0.60002,             0.03849,            0.078412,           0.0072062,             0.00487,             0.00487,             0.00487
                 173,            0.016305,            0.013676,           0.0020472,             0.89368,             0.71006,             0.79774,             0.56957,            0.040263,            0.083361,           0.0079454,             0.00484,             0.00484,             0.00484
                 174,            0.016322,            0.013792,            0.002043,             0.75467,             0.59232,             0.64381,             0.42973,             0.04393,            0.084441,            0.011086,             0.00481,             0.00481,             0.00481
                 175,            0.016414,            0.013735,           0.0020492,             0.82307,             0.54989,             0.63422,              0.4206,            0.045731,            0.089823,            0.011345,             0.00478,             0.00478,             0.00478
                 176,             0.01625,            0.013704,           0.0020534,             0.86834,             0.73741,             0.81018,             0.58637,            0.038961,            0.078624,           0.0074948,             0.00475,             0.00475,             0.00475
                 177,            0.016221,            0.013729,           0.0020405,             0.82931,             0.68321,             0.76239,              0.5401,            0.039668,            0.080262,           0.0084383,             0.00472,             0.00472,             0.00472
                 178,            0.015933,            0.012967,           0.0019714,             0.82283,             0.64476,             0.71371,             0.49405,            0.042049,            0.084036,           0.0095488,             0.00469,             0.00469,             0.00469
                 179,            0.015609,             0.01275,           0.0019542,             0.82065,             0.59843,             0.67132,               0.453,            0.045101,            0.088903,            0.010383,             0.00466,             0.00466,             0.00466
                 180,            0.016225,            0.013439,           0.0020022,             0.86238,             0.71453,             0.79329,             0.57414,            0.040122,            0.085254,           0.0079781,             0.00463,             0.00463,             0.00463
                 181,            0.015802,            0.013198,           0.0019854,             0.87345,             0.72078,             0.79951,             0.57981,            0.039512,            0.083661,           0.0076774,              0.0046,              0.0046,              0.0046
                 182,            0.016032,            0.013304,           0.0019859,             0.85609,             0.74329,             0.79629,             0.56839,            0.040024,            0.082796,           0.0077327,             0.00457,             0.00457,             0.00457
                 183,            0.015591,            0.012951,           0.0019816,             0.90281,             0.72465,             0.81407,             0.59265,            0.038736,            0.080807,           0.0073025,             0.00454,             0.00454,             0.00454
                 184,             0.01575,            0.012904,            0.001952,             0.90433,             0.71515,             0.79936,             0.57748,            0.039435,            0.083651,           0.0076418,             0.00451,             0.00451,             0.00451
                 185,            0.015649,            0.012917,           0.0019426,             0.89476,             0.74226,             0.82138,             0.59909,             0.03839,            0.079944,           0.0071338,             0.00448,             0.00448,             0.00448
                 186,            0.015597,            0.013105,            0.001913,             0.82954,             0.67581,             0.75154,             0.53373,             0.04141,            0.089465,            0.008892,             0.00445,             0.00445,             0.00445
                 187,            0.015592,            0.013042,           0.0019185,             0.91015,             0.71599,             0.80803,             0.58156,            0.038911,            0.080598,            0.007483,             0.00442,             0.00442,             0.00442
                 188,             0.01531,            0.012755,           0.0019026,             0.86202,              0.7018,             0.77692,             0.55507,            0.040555,            0.087348,           0.0081646,             0.00439,             0.00439,             0.00439
                 189,            0.015658,            0.013083,           0.0019201,             0.82434,             0.66495,             0.72892,             0.50566,            0.041296,            0.082574,           0.0090588,             0.00436,             0.00436,             0.00436
                 190,            0.015233,            0.012563,           0.0018803,             0.85408,             0.71974,             0.78557,             0.56759,            0.040074,            0.086558,           0.0080026,             0.00433,             0.00433,             0.00433
                 191,            0.015429,            0.012762,           0.0018681,             0.88233,             0.74435,             0.80979,             0.59189,            0.038729,            0.081735,           0.0072716,              0.0043,              0.0043,              0.0043
                 192,            0.015394,            0.012686,           0.0018872,             0.88673,             0.71087,             0.79427,             0.57145,            0.039225,            0.080501,           0.0077018,             0.00427,             0.00427,             0.00427
                 193,            0.015075,            0.012391,           0.0018725,             0.86996,             0.72318,             0.79489,             0.58508,             0.03946,            0.084713,            0.007663,             0.00424,             0.00424,             0.00424
                 194,            0.015065,            0.012447,           0.0018251,             0.86225,             0.73159,              0.7977,             0.57459,            0.039659,            0.083244,           0.0077472,             0.00421,             0.00421,             0.00421
                 195,            0.014757,            0.012219,            0.001817,             0.87854,             0.72564,             0.79769,              0.5792,            0.039591,            0.085356,           0.0077541,             0.00418,             0.00418,             0.00418
                 196,            0.014788,             0.01213,           0.0018301,             0.87451,             0.73933,              0.8091,             0.59021,            0.039114,            0.083864,           0.0075092,             0.00415,             0.00415,             0.00415
                 197,            0.015048,            0.012777,           0.0018474,             0.90523,             0.71358,             0.80597,             0.59175,            0.038772,            0.081275,            0.007372,             0.00412,             0.00412,             0.00412
                 198,            0.015105,            0.012448,           0.0018341,                0.91,             0.72973,             0.81298,             0.58566,            0.038237,            0.078952,           0.0073125,             0.00409,             0.00409,             0.00409
                 199,            0.014597,            0.012139,           0.0017966,             0.73944,             0.52883,             0.58957,             0.38226,            0.047412,            0.095051,            0.012129,             0.00406,             0.00406,             0.00406
                 200,            0.014895,            0.012387,           0.0017991,             0.76173,             0.62458,             0.68621,             0.46625,            0.042177,            0.086689,           0.0098027,             0.00403,             0.00403,             0.00403
                 201,             0.01459,            0.011922,            0.001769,             0.85561,             0.63274,             0.71902,              0.4922,            0.042463,            0.085093,            0.009641,               0.004,               0.004,               0.004
                 202,            0.014506,            0.011947,           0.0017957,             0.87492,             0.68603,             0.77012,              0.5463,            0.040469,             0.08505,           0.0083922,             0.00397,             0.00397,             0.00397
                 203,            0.014407,            0.011845,           0.0017472,             0.86758,             0.68063,             0.77033,             0.54562,            0.040261,            0.081667,           0.0083154,             0.00394,             0.00394,             0.00394
                 204,            0.014402,            0.011797,           0.0017657,              0.8952,             0.74354,             0.82104,             0.60267,             0.03839,            0.081807,           0.0070478,             0.00391,             0.00391,             0.00391
                 205,            0.014672,            0.012144,             0.00175,              0.8941,             0.71798,             0.80834,             0.59412,             0.03898,             0.08343,           0.0073473,             0.00388,             0.00388,             0.00388
                 206,            0.014517,            0.012142,           0.0017964,             0.91627,             0.67862,             0.78618,             0.56855,            0.039887,            0.082594,           0.0078267,             0.00385,             0.00385,             0.00385
                 207,            0.014724,            0.012625,             0.00181,              0.8335,             0.66918,             0.74872,              0.5226,            0.041701,            0.087114,           0.0088696,             0.00382,             0.00382,             0.00382
                 208,            0.014382,            0.011952,            0.001731,             0.88019,             0.75198,             0.81445,             0.59668,            0.038257,            0.079116,           0.0071588,             0.00379,             0.00379,             0.00379
                 209,            0.014414,            0.011844,           0.0017184,             0.85457,             0.72794,             0.78907,             0.57734,            0.039633,            0.086074,           0.0077904,             0.00376,             0.00376,             0.00376
                 210,            0.014345,            0.011921,            0.001725,             0.90969,             0.71936,             0.80579,             0.59231,            0.038964,            0.083017,            0.007295,             0.00373,             0.00373,             0.00373
                 211,            0.014164,              0.0119,           0.0017105,             0.85853,              0.6225,              0.7181,             0.49913,            0.041901,            0.087572,           0.0095244,              0.0037,              0.0037,              0.0037
                 212,            0.014298,            0.011844,           0.0017113,             0.90431,             0.73567,             0.81256,             0.59629,            0.038707,            0.083244,           0.0071874,             0.00367,             0.00367,             0.00367
                 213,            0.014242,            0.011808,           0.0017421,             0.89893,             0.72206,             0.80861,             0.59267,            0.038923,            0.080912,           0.0073666,             0.00364,             0.00364,             0.00364
                 214,            0.013993,            0.011643,           0.0016749,             0.75317,             0.48425,             0.55522,             0.35065,            0.048098,               0.102,            0.013193,             0.00361,             0.00361,             0.00361
                 215,             0.01419,            0.011647,           0.0017018,             0.81151,             0.59998,              0.6912,             0.47239,            0.041829,            0.086279,            0.010095,             0.00358,             0.00358,             0.00358
                 216,            0.014249,             0.01177,            0.001694,             0.91546,             0.70606,             0.80488,             0.58968,            0.039073,            0.083054,           0.0073949,             0.00355,             0.00355,             0.00355
                 217,            0.013719,            0.011385,           0.0016564,             0.87658,             0.72037,             0.80193,             0.59185,            0.039105,            0.084127,           0.0074456,             0.00352,             0.00352,             0.00352
                 218,             0.01367,            0.011478,           0.0016484,             0.85963,             0.74338,             0.80117,             0.58154,            0.039557,            0.084548,            0.007511,             0.00349,             0.00349,             0.00349
                 219,            0.013698,            0.011474,           0.0016576,             0.86052,             0.75396,             0.81055,             0.59519,            0.038964,            0.083884,           0.0072407,             0.00346,             0.00346,             0.00346
                 220,            0.013716,            0.011229,           0.0016428,             0.89523,             0.67882,             0.76529,               0.557,            0.040859,            0.085414,           0.0081599,             0.00343,             0.00343,             0.00343
                 221,            0.013481,            0.011062,           0.0016285,             0.89173,             0.72063,             0.80051,             0.57704,            0.039087,            0.081743,            0.007543,              0.0034,              0.0034,              0.0034
                 222,            0.013514,            0.011181,           0.0016173,             0.87824,             0.74266,             0.80792,              0.5881,            0.038916,            0.083246,           0.0073393,             0.00337,             0.00337,             0.00337
                 223,            0.013483,            0.011128,           0.0016189,             0.86831,             0.72091,             0.78971,             0.57705,            0.039802,            0.087735,           0.0077078,             0.00334,             0.00334,             0.00334
                 224,            0.013517,            0.011094,           0.0016362,             0.89062,             0.65438,             0.74868,             0.52637,            0.041101,            0.084071,            0.008806,             0.00331,             0.00331,             0.00331
                 225,             0.01355,            0.011024,           0.0016082,             0.91214,             0.72979,             0.81709,             0.59799,            0.038732,            0.083859,           0.0071495,             0.00328,             0.00328,             0.00328
                 226,            0.013322,            0.011109,           0.0016238,             0.92465,             0.71192,             0.80333,             0.58982,            0.038873,            0.082345,           0.0072873,             0.00325,             0.00325,             0.00325
                 227,            0.013318,            0.010935,           0.0015967,             0.89593,             0.72932,             0.80865,             0.59538,            0.038526,            0.083234,           0.0072039,             0.00322,             0.00322,             0.00322
                 228,            0.013429,            0.010813,           0.0016192,             0.89444,              0.7224,              0.8021,              0.5821,            0.039051,             0.08394,           0.0075625,             0.00319,             0.00319,             0.00319
                 229,            0.013114,            0.010693,           0.0019744,             0.90929,             0.74348,             0.82166,             0.60782,            0.038203,            0.082271,           0.0069142,             0.00316,             0.00316,             0.00316
                 230,            0.013038,            0.010507,           0.0015859,             0.89619,             0.74276,             0.81275,             0.59751,            0.038613,            0.083898,           0.0071598,             0.00313,             0.00313,             0.00313
                 231,            0.013046,            0.010592,           0.0015532,             0.84298,             0.65823,             0.73421,              0.5164,            0.041485,            0.089077,            0.009175,              0.0031,              0.0031,              0.0031
                 232,            0.012804,            0.010392,           0.0015647,             0.90696,             0.73124,              0.8182,             0.59776,            0.038153,            0.082001,           0.0071076,             0.00307,             0.00307,             0.00307
                 233,             0.01287,            0.010546,           0.0015503,             0.88707,             0.74304,              0.8122,             0.59684,            0.038758,            0.084848,           0.0071694,             0.00304,             0.00304,             0.00304
                 234,            0.013085,            0.010942,           0.0015632,             0.91182,             0.71565,             0.80302,             0.59252,            0.038683,            0.083359,           0.0072278,             0.00301,             0.00301,             0.00301
                 235,            0.012743,            0.010279,           0.0015545,             0.86196,             0.68149,             0.77135,             0.54983,             0.03976,            0.084178,           0.0082887,             0.00298,             0.00298,             0.00298
                 236,            0.012735,            0.010563,           0.0015341,             0.89092,             0.74249,             0.81252,             0.59965,             0.03856,            0.083646,           0.0070967,             0.00295,             0.00295,             0.00295
                 237,             0.01254,            0.010165,           0.0014984,             0.88439,              0.7495,             0.81668,             0.59997,             0.03849,            0.083382,           0.0071264,             0.00292,             0.00292,             0.00292
                 238,            0.012585,            0.010314,           0.0015357,             0.90109,             0.74434,             0.81516,             0.60431,            0.038429,            0.084363,           0.0070015,             0.00289,             0.00289,             0.00289
                 239,            0.012694,            0.010479,           0.0015304,             0.88159,             0.72403,             0.79909,             0.58792,            0.039326,            0.087716,            0.007476,             0.00286,             0.00286,             0.00286
                 240,            0.012392,            0.010141,           0.0015182,             0.89721,             0.73296,             0.81396,             0.60244,            0.038364,            0.084045,           0.0070239,             0.00283,             0.00283,             0.00283
                 241,             0.01227,            0.010195,           0.0014929,             0.88956,              0.7474,             0.81783,             0.60609,            0.038031,            0.083497,           0.0068513,              0.0028,              0.0028,              0.0028
                 242,            0.012677,            0.010484,           0.0015076,             0.90515,             0.72725,             0.81462,             0.60284,            0.038287,            0.084078,           0.0069677,             0.00277,             0.00277,             0.00277
                 243,            0.012722,            0.010354,           0.0015202,             0.89583,             0.73201,             0.80952,             0.59843,            0.038744,            0.085012,           0.0072317,             0.00274,             0.00274,             0.00274
                 244,            0.012314,            0.010067,           0.0015019,             0.87529,             0.75968,             0.81853,             0.60577,            0.037997,             0.08321,           0.0069868,             0.00271,             0.00271,             0.00271
                 245,            0.012418,            0.010569,            0.001509,             0.90274,             0.73988,             0.81691,             0.60459,            0.038383,            0.084385,           0.0070264,             0.00268,             0.00268,             0.00268
                 246,            0.012208,           0.0099645,           0.0014736,             0.87725,             0.75861,              0.8166,             0.60576,            0.038223,            0.083897,           0.0069713,             0.00265,             0.00265,             0.00265
                 247,            0.012166,            0.009895,            0.001496,             0.90166,             0.70487,             0.79402,             0.58736,            0.039417,            0.088216,           0.0075891,             0.00262,             0.00262,             0.00262
                 248,             0.01202,           0.0097271,           0.0014606,             0.88206,             0.73753,             0.80663,             0.59662,            0.038897,             0.08653,           0.0073063,             0.00259,             0.00259,             0.00259
                 249,            0.012219,            0.010209,            0.001457,             0.89482,             0.74878,             0.81596,             0.60617,            0.038335,            0.084186,           0.0070316,             0.00256,             0.00256,             0.00256
                 250,            0.012052,           0.0098227,           0.0014504,               0.889,             0.74709,             0.81604,             0.60318,            0.038185,            0.083735,            0.006976,             0.00253,             0.00253,             0.00253
                 251,            0.011845,           0.0096272,           0.0014431,             0.88764,              0.7572,             0.82035,             0.60425,            0.038089,            0.083831,           0.0069289,              0.0025,              0.0025,              0.0025
                 252,            0.012041,           0.0098344,           0.0014671,             0.87996,             0.73041,             0.79928,             0.58076,            0.039215,            0.086249,           0.0076496,             0.00247,             0.00247,             0.00247
                 253,            0.011693,           0.0098915,           0.0014238,             0.87997,             0.75319,             0.81681,              0.6056,            0.038361,            0.085039,           0.0069925,             0.00244,             0.00244,             0.00244
                 254,            0.011695,           0.0095427,           0.0014193,               0.903,             0.73584,             0.80882,             0.60078,            0.038793,            0.086995,            0.007175,             0.00241,             0.00241,             0.00241
                 255,             0.01191,           0.0097782,           0.0014462,             0.88334,             0.74589,             0.81473,             0.60555,            0.038507,            0.085639,           0.0071573,             0.00238,             0.00238,             0.00238
                 256,             0.01168,           0.0093335,           0.0014178,             0.88577,             0.75021,             0.81858,              0.5995,             0.03808,            0.084416,           0.0070182,             0.00235,             0.00235,             0.00235
                 257,            0.011487,              0.0093,             0.00141,             0.86223,             0.77273,             0.81982,             0.60862,            0.038162,            0.084817,           0.0069209,             0.00232,             0.00232,             0.00232
                 258,            0.011658,           0.0095374,           0.0014265,              0.9139,             0.71924,             0.80997,             0.59994,             0.03896,            0.087331,           0.0071915,             0.00229,             0.00229,             0.00229
                 259,            0.011349,           0.0092262,           0.0013979,             0.89921,             0.74666,             0.82052,             0.60739,            0.038085,            0.084595,           0.0069205,             0.00226,             0.00226,             0.00226
                 260,            0.011305,           0.0092265,           0.0013903,             0.89425,              0.7444,             0.81856,             0.59973,            0.038259,            0.085233,           0.0070931,             0.00223,             0.00223,             0.00223
                 261,             0.01152,           0.0098667,           0.0014172,             0.89517,             0.74762,             0.82053,             0.60767,            0.038167,            0.085309,           0.0069683,              0.0022,              0.0022,              0.0022
                 262,            0.011266,           0.0089574,            0.001372,             0.89142,             0.72059,             0.80581,             0.59032,            0.038644,            0.085981,           0.0074572,             0.00217,             0.00217,             0.00217
                 263,            0.011212,           0.0090632,           0.0013876,             0.87393,             0.76605,             0.82128,             0.60787,            0.038203,            0.085482,           0.0069392,             0.00214,             0.00214,             0.00214
                 264,            0.011302,           0.0089802,           0.0013883,             0.87854,             0.64762,              0.7467,             0.52434,            0.041018,            0.088493,             0.00896,             0.00211,             0.00211,             0.00211
                 265,            0.010976,           0.0088205,           0.0013597,             0.89256,             0.71893,             0.80393,             0.58844,            0.038529,            0.086077,           0.0074286,             0.00208,             0.00208,             0.00208
                 266,            0.011086,            0.008959,           0.0013629,             0.88413,             0.73683,             0.80998,             0.59291,            0.038341,            0.085669,           0.0072613,             0.00205,             0.00205,             0.00205
                 267,            0.011341,           0.0090962,           0.0013795,             0.90126,             0.71953,             0.80746,             0.58731,            0.038709,             0.08542,           0.0073329,             0.00202,             0.00202,             0.00202
                 268,            0.011001,           0.0088244,           0.0013285,             0.89832,             0.73766,             0.81328,             0.59836,            0.038718,            0.087133,           0.0071124,             0.00199,             0.00199,             0.00199
                 269,            0.010959,           0.0087861,           0.0013465,             0.90199,             0.73912,             0.81925,             0.60629,            0.038384,            0.086437,           0.0069589,             0.00196,             0.00196,             0.00196
                 270,            0.011001,           0.0087869,           0.0013456,             0.88556,             0.75011,             0.81446,             0.60318,            0.038613,            0.087546,           0.0070655,             0.00193,             0.00193,             0.00193
                 271,            0.010761,           0.0086079,           0.0013301,             0.87997,             0.74761,             0.81344,             0.60333,             0.03868,            0.088058,           0.0071312,              0.0019,              0.0019,              0.0019
                 272,            0.010828,           0.0085472,           0.0013369,             0.89222,             0.74959,             0.82019,                0.61,            0.038278,             0.08675,           0.0068978,             0.00187,             0.00187,             0.00187
                 273,            0.010889,           0.0089363,           0.0013287,             0.87592,             0.75063,             0.81903,             0.60696,            0.038226,            0.086437,           0.0068972,             0.00184,             0.00184,             0.00184
                 274,            0.010758,           0.0086713,           0.0013269,             0.89443,             0.74484,             0.81976,             0.60691,            0.038329,              0.0868,           0.0069519,             0.00181,             0.00181,             0.00181
                 275,             0.01063,           0.0086006,           0.0013205,             0.86917,             0.76302,             0.81834,             0.60755,            0.038303,            0.087145,           0.0069125,             0.00178,             0.00178,             0.00178
                 276,            0.010542,           0.0082449,            0.001305,             0.89288,             0.74334,             0.81466,             0.60409,            0.038585,            0.088047,           0.0070571,             0.00175,             0.00175,             0.00175
                 277,            0.010604,           0.0086483,            0.001306,             0.90393,             0.73702,             0.81937,             0.60568,            0.038331,            0.087158,           0.0070361,             0.00172,             0.00172,             0.00172
                 278,             0.01033,           0.0081425,           0.0012857,             0.88379,             0.70915,              0.7917,             0.57885,            0.039492,            0.087832,           0.0075968,             0.00169,             0.00169,             0.00169
                 279,            0.010582,           0.0085402,           0.0013052,             0.87202,              0.7543,             0.81915,               0.611,             0.03817,            0.087027,           0.0068985,             0.00166,             0.00166,             0.00166
                 280,            0.010216,           0.0082355,           0.0012768,             0.89301,             0.74188,             0.81449,             0.60657,            0.038401,            0.087788,           0.0069952,             0.00163,             0.00163,             0.00163
                 281,            0.010296,           0.0083213,           0.0012746,             0.88862,             0.74213,              0.8154,             0.60206,            0.038491,            0.087667,           0.0071122,              0.0016,              0.0016,              0.0016
                 282,            0.010176,           0.0081017,           0.0012763,             0.88684,             0.74793,             0.81523,             0.60478,            0.038453,            0.088156,           0.0070555,             0.00157,             0.00157,             0.00157
                 283,            0.010246,           0.0081183,           0.0012598,             0.88414,             0.72165,             0.80308,             0.58618,            0.038692,            0.088432,           0.0074881,             0.00154,             0.00154,             0.00154
                 284,            0.010141,            0.008175,           0.0012655,             0.88895,             0.74935,             0.81648,             0.60434,            0.038439,            0.088428,           0.0070284,             0.00151,             0.00151,             0.00151
                 285,           0.0099592,           0.0077416,           0.0012299,              0.8879,             0.75433,             0.81988,             0.60725,            0.038151,            0.087642,           0.0069137,             0.00148,             0.00148,             0.00148
                 286,            0.009919,           0.0077482,           0.0012572,             0.88538,             0.74227,             0.81274,             0.60283,            0.038685,            0.089811,           0.0071509,             0.00145,             0.00145,             0.00145
                 287,            0.010082,           0.0081606,           0.0012534,             0.89076,             0.74542,             0.81469,             0.60451,            0.038553,            0.089398,           0.0070508,             0.00142,             0.00142,             0.00142
                 288,           0.0098747,           0.0077169,           0.0012295,             0.88391,             0.75497,              0.8227,             0.60986,            0.038129,             0.08779,           0.0068772,             0.00139,             0.00139,             0.00139
                 289,            0.009943,           0.0079436,           0.0012482,             0.89078,             0.74401,             0.81433,             0.60175,            0.038588,            0.089538,            0.007054,             0.00136,             0.00136,             0.00136
                 290,           0.0098539,           0.0077979,           0.0012491,              0.8758,             0.75629,             0.81926,             0.60737,            0.038281,             0.08851,           0.0069326,             0.00133,             0.00133,             0.00133
                 291,           0.0098802,            0.007661,           0.0012494,             0.88326,             0.75066,             0.81791,             0.60556,            0.038307,            0.088781,           0.0069533,              0.0013,              0.0013,              0.0013
                 292,           0.0097531,           0.0076826,           0.0012268,             0.88133,             0.75192,             0.81789,              0.6074,            0.038201,            0.088386,           0.0069071,             0.00127,             0.00127,             0.00127
                 293,           0.0096518,            0.007733,           0.0011953,             0.87813,             0.75955,             0.81947,             0.60704,            0.038265,            0.088569,           0.0069054,             0.00124,             0.00124,             0.00124
                 294,           0.0097421,           0.0077631,           0.0012079,             0.88939,             0.75167,             0.82003,             0.60733,            0.038312,             0.08881,           0.0069246,             0.00121,             0.00121,             0.00121
                 295,           0.0097757,           0.0078935,           0.0012051,             0.88125,             0.74501,             0.81214,             0.60085,            0.038734,            0.090304,           0.0071773,             0.00118,             0.00118,             0.00118
                 296,           0.0094909,           0.0073603,           0.0012049,             0.87504,             0.75351,             0.81382,             0.60328,            0.038621,            0.089963,            0.007058,             0.00115,             0.00115,             0.00115
                 297,           0.0095502,            0.007259,           0.0012126,             0.87611,              0.7602,             0.81822,             0.60686,            0.038342,            0.089238,           0.0069348,             0.00112,             0.00112,             0.00112
                 298,           0.0093783,           0.0072904,           0.0011847,              0.8972,             0.73962,             0.82076,             0.60652,            0.038178,            0.088913,           0.0069865,             0.00109,             0.00109,             0.00109
                 299,           0.0094036,           0.0072473,           0.0011841,             0.87458,             0.75964,             0.81767,             0.60604,            0.038472,            0.090052,           0.0069948,             0.00106,             0.00106,             0.00106
